pu,do,osrm_distance_m,osrm_duration_s
245,44,27465.6,1857.3
245,45,24098.3,1754.7
245,46,55287.8,3815.3
245,47,45716.2,3061.6
245,48,29650.5,2327.4
245,49,26024.7,1852.1
245,50,28888.4,2266.3
246,26,16061.0,1423.9
246,27,30479.0,2598.7
246,28,20078.3,1414.4
246,29,21054.4,1753.5
246,30,28028.4,2493.5
246,31,20182.1,1620.9
246,32,22303.6,1520.2
246,33,8035.9,961.0
246,34,8887.1,1111.9
246,35,18122.8,1621.2
246,36,13908.1,1168.2
246,37,14443.4,1237.8
246,38,28338.0,1943.4
246,39,20781.0,1914.8
246,40,9936.1,1007.0
246,41,8955.3,846.1
246,42,11108.6,952.5
246,43,6419.6,643.0
246,44,51400.8,2937.3
246,45,5500.9,766.6
246,46,30441.5,2143.6
246,47,16388.3,1159.0
246,48,2323.1,293.5
246,49,15025.5,1259.5
246,50,2191.6,255.0
247,26,33960.3,2341.0
247,27,46777.5,3049.8
247,28,22347.5,1477.5
247,29,35339.1,2634.4
247,30,37479.4,2641.4
247,31,7396.9,808.4
247,32,9518.3,707.7
247,33,24435.7,1781.7
247,34,21864.7,1575.5
247,35,22898.0,1972.0
247,36,19319.2,1510.5
247,37,22010.1,1632.5
247,38,28357.5,1639.1
247,39,37101.5,2306.0
247,40,27859.2,1932.6
247,41,4777.9,527.8
247,42,2598.5,361.1
247,43,7970.7,888.0
247,44,65373.2,3563.1
247,45,18566.4,1500.2
247,46,17656.2,1331.1
247,47,3603.0,346.5
247,48,12191.6,973.6
247,49,22592.2,1654.2
247,50,11436.4,925.2
248,26,35240.8,2364.2
248,27,43259.6,2778.0
248,28,20084.1,1267.7
248,29,42086.0,2546.8
248,30,33961.4,2369.6
248,31,4982.0,552.5
248,32,3808.6,349.0
248,33,25716.1,1804.9
248,34,23145.1,1598.7
248,35,27253.3,1828.7
248,36,20599.7,1533.7
248,37,23290.5,1655.7
248,38,22764.5,1309.9
248,39,33583.6,2034.2
248,40,29139.6,1955.8
248,41,9796.6,753.8
248,42,8402.7,662.2
248,43,12667.9,1067.4
248,44,67327.8,3563.2
248,45,21582.1,1591.7
248,46,12063.2,1001.9
248,47,3316.0,233.8
248,48,18334.8,1143.7
248,49,23872.7,1677.4
248,50,17579.5,1095.3
249,26,14439.4,1270.4
249,27,28857.4,2445.2
249,28,20872.7,1575.8
249,29,19432.9,1600.0
249,30,24878.6,2609.5
249,31,22409.1,1909.6
249,32,24530.6,1808.9
249,33,5875.4,797.1
249,34,6786.7,854.6
249,35,12761.7,1421.9
249,36,9685.2,1105.1
249,37,9337.8,1071.5
249,38,29132.4,2104.8
249,39,19159.5,1761.3
249,40,8314.5,853.5
249,41,11182.3,1134.8
249,42,13335.6,1241.2
249,43,7627.1,910.8
249,44,48300.6,2934.7
249,45,3400.4,501.8
249,46,32668.5,2432.3
249,47,18615.3,1447.7
249,48,3787.5,528.7
249,49,9393.1,1010.0
249,50,4418.6,543.7
250,26,36795.7,2538.8
250,27,41268.1,2750.3
250,28,18092.6,1240.0
250,29,40094.6,2519.1
250,30,31970.0,2341.9
250,31,6755.8,692.7
250,32,5582.4,489.2
250,33,27271.1,1979.5
250,34,24700.1,1773.3
250,35,25261.8,1801.0
250,36,21238.7,1515.4
250,37,22616.3,1681.3
250,38,20903.3,1392.0
250,39,31592.1,2006.5
250,40,30694.6,2130.4
250,41,11351.5,928.4
250,42,10164.7,784.4
250,43,14222.8,1242.0
250,44,69089.9,3685.4
250,45,23137.0,1766.3
250,46,8838.1,936.7
250,47,5078.1,356.0
250,48,20096.8,1265.9
250,49,25427.6,1852.0
250,50,19341.5,1217.5
226,51,22795.2,1643.0
226,52,11169.9,827.7
226,53,11673.9,1060.6
226,54,10907.9,783.5
226,55,24673.2,1776.0
226,56,9015.2,733.6
226,57,6514.4,749.2
226,58,19463.3,1451.1
226,59,15065.3,1313.3
226,60,13619.3,1185.2
226,61,11064.5,927.3
226,62,11240.7,1011.9
226,63,9150.9,959.1
226,64,19077.0,1231.1
226,65,8678.8,670.9
226,66,9597.3,723.3
226,67,20106.4,1389.8
226,68,7915.4,800.5
226,69,13837.5,1294.7
226,70,7464.1,647.1
226,71,14340.9,1274.0
226,72,12639.4,1156.6
226,73,13552.2,991.1
226,74,10089.3,981.1
226,75,9368.5,835.5
227,51,39578.0,2736.3
227,52,6807.3,698.9
227,53,29746.7,2153.7
227,54,6486.8,657.6
227,55,9706.8,885.1
227,56,24039.7,1823.7
227,57,24953.2,1869.4
227,58,36246.0,2544.4
227,59,33761.0,2455.5
227,60,32315.0,2327.4
227,61,9538.8,1036.9
227,62,7030.0,768.1
227,63,13851.3,1274.3
227,64,34101.4,2321.2
227,65,7498.7,819.6
227,66,9111.8,850.2
227,67,4013.7,476.9
227,68,14122.0,1378.8
227,69,29511.0,2419.8
227,70,24246.9,1740.4
227,71,7245.4,754.1
227,72,7956.7,758.9
227,73,28576.7,2081.2
227,74,25171.4,2062.1
227,75,23192.7,1865.7
228,51,38175.9,2568.2
228,52,5405.2,530.8
228,53,28344.6,1985.6
228,54,5084.7,489.5
228,55,11987.9,946.1
228,56,22637.6,1655.6
228,57,23551.1,1701.3
228,58,34843.9,2376.3
228,59,32358.9,2287.4
228,60,30912.9,2159.3
228,61,9283.2,1026.0
228,62,8082.5,811.4
228,63,14903.8,1312.4
228,64,32699.4,2153.1
228,65,6096.7,651.5
228,66,7709.7,682.1
228,67,5175.7,517.0
228,68,12719.9,1210.7
228,69,28109.0,2251.7
228,70,22844.8,1572.3
228,71,8297.9,792.2
228,72,9009.2,797.0
228,73,27174.6,1913.1
228,74,23769.3,1894.0
228,75,21790.6,1697.6
229,51,22410.4,1597.2
229,52,12092.6,1229.7
229,53,16303.0,1368.0
229,54,12671.3,1190.2
229,55,26566.3,2143.5
229,56,11320.6,1115.6
229,57,11252.9,1079.5
229,58,18835.1,1323.0
229,59,12005.8,1093.4
229,60,13290.7,1053.4
229,61,16666.9,1410.3
229,62,16843.1,1494.9
229,63,14609.8,1363.1
229,64,23864.6,1621.2
229,65,8558.9,1070.4
229,66,11055.3,1068.7
229,67,21999.5,1757.3
229,68,4676.3,470.2
229,69,11462.5,1016.5
229,70,10954.6,933.0
229,71,19943.2,1757.0
229,72,18241.7,1639.6
229,73,18339.9,1381.2
229,74,7122.9,658.8
229,75,5144.2,462.4
230,51,27947.8,1779.7
230,52,13272.7,1274.5
230,53,20547.6,1495.8
230,54,13851.4,1235.0
230,55,23730.4,2073.5
230,56,14840.6,1165.8
230,57,13119.9,1253.8
230,58,24372.5,1505.5
230,59,17381.3,1196.7
230,60,16229.6,1262.1
230,61,17704.6,1452.4
230,62,17880.8,1537.0
230,63,15647.5,1405.2
230,64,24902.3,1663.3
230,65,8636.8,1054.2
230,66,8611.2,1064.5
230,67,19163.5,1687.3
230,68,2302.9,247.4
230,69,14882.4,1156.2
230,70,12821.6,1107.3
230,71,20981.0,1799.1
230,72,19279.5,1681.7
230,73,19377.6,1423.3
230,74,10061.8,867.5
230,75,8083.1,671.1
231,51,32072.7,2282.5
231,52,4524.7,586.7
231,53,21992.4,1758.6
231,54,5103.4,547.2
231,55,18005.7,1474.8
231,56,16285.4,1428.6
231,57,17198.9,1474.3
231,58,28497.4,2008.3
231,59,21506.3,1699.5
231,60,21313.4,1760.9
231,61,9463.2,1016.4
231,62,9344.2,1071.3
231,63,14059.3,1409.2
231,64,26347.2,1926.1
231,65,3590.2,428.2
231,66,3487.5,425.7
231,67,13438.9,1088.6
231,68,4302.0,536.8
231,69,19007.4,1659.0
231,70,16492.6,1345.3
231,71,13698.8,1205.5
231,72,14414.5,1213.9
231,73,20822.4,1686.1
231,74,15145.6,1366.3
231,75,13166.9,1169.9
232,51,27934.0,2027.5
232,52,5932.2,741.9
232,53,20593.5,1560.7
232,54,7195.9,709.1
232,55,21091.0,1662.4
232,56,14886.5,1230.7
232,57,15800.0,1276.4
232,58,24358.7,1753.3
232,59,17529.4,1523.7
232,60,18814.3,1483.7
232,61,8370.9,976.3
232,62,8786.7,1063.0
232,63,11782.1,1217.4
232,64,24948.2,1728.2
232,65,4195.4,512.5
232,66,4169.9,522.8
232,67,16524.2,1276.2
232,68,5925.8,831.2
232,69,16986.2,1446.8
232,70,15093.7,1147.4
232,71,11973.6,1330.9
232,72,12376.0,1265.9
232,73,19423.5,1488.2
232,74,12646.5,1089.1
232,75,10667.8,892.7
233,51,23583.7,1699.8
233,52,10872.4,1062.4
233,53,18854.5,1316.6
233,54,11451.1,1022.9
233,55,25346.2,1976.2
233,56,13147.5,986.6
233,57,15182.3,1075.7
233,58,20008.4,1425.6
233,59,13179.2,1196.0
233,60,14464.0,1156.0
233,61,16011.5,1273.2
233,62,16187.7,1357.8
233,63,13954.4,1226.0
233,64,23209.3,1484.1
233,65,7338.7,903.1
233,66,9835.2,901.4
233,67,20779.4,1590.0
233,68,3773.6,397.3
233,69,12635.9,1119.1
233,70,13619.1,966.7
233,71,19287.9,1619.9
233,72,17586.4,1502.5
233,73,17684.5,1244.1
233,74,8296.3,761.4
233,75,6317.6,565.0
234,51,26051.7,1969.2
234,52,7692.9,940.1
234,53,20363.7,1520.9
234,54,8782.2,929.0
234,55,21390.5,1861.5
234,56,14656.7,1190.9
234,57,16691.5,1280.0
234,58,22476.4,1695.0
234,59,15647.1,1465.4
234,60,16932.0,1425.4
234,61,11000.8,1269.7
234,62,11328.2,1317.6
234,63,15463.7,1430.3
234,64,24718.5,1688.4
234,65,5956.1,710.7
234,66,5930.5,721.0
234,67,16823.6,1475.3
234,68,2096.6,264.8
234,69,15103.9,1388.5
234,70,15128.3,1171.0
234,71,13734.2,1529.1
234,72,14449.9,1537.5
234,73,19193.8,1448.4
234,74,10764.3,1030.8
234,75,8785.5,834.4
235,51,10595.9,1030.5
235,52,28784.9,2010.2
235,53,16078.9,1162.5
235,54,28522.9,1966.0
235,55,42288.2,2958.5
235,56,18429.8,1459.3
235,57,19284.5,1345.4
235,58,11636.6,781.7
235,59,3459.3,425.2
235,60,5458.8,604.4
235,61,28679.5,2109.8
235,62,28855.7,2194.4
235,63,24027.6,2010.8
235,64,23196.7,1473.1
235,65,26293.9,1853.4
235,66,27212.4,1905.8
235,67,37721.4,2572.3
235,68,17007.6,1317.4
235,69,3737.4,437.5
235,70,15880.2,1185.4
235,71,31955.9,2456.5
235,72,27462.9,2295.2
235,73,22504.1,1400.9
235,74,8323.7,737.0
235,75,11462.3,912.0
236,51,19707.3,1418.6
236,52,15363.7,1448.0
236,53,18014.3,1445.8
236,54,15942.4,1408.5
236,55,29837.4,2361.8
236,56,15215.5,1284.7
236,57,14624.1,1180.1
236,58,16132.1,1144.4
236,59,9326.8,940.4
236,60,10587.6,874.8
236,61,18363.7,1644.9
236,62,18539.9,1729.5
236,63,16306.6,1597.7
236,64,25561.4,1855.8
236,65,14429.1,1289.5
236,66,14326.4,1287.0
236,67,25270.6,1975.6
236,68,6429.3,722.0
236,69,8783.6,863.5
236,70,12666.0,1010.8
236,71,21640.1,1991.6
236,72,19938.6,1874.2
236,73,18728.9,1502.3
236,74,3669.5,391.1
236,75,1690.8,194.7
237,51,21210.0,1608.5
237,52,14092.1,1315.3
237,53,16532.3,1425.1
237,54,14670.8,1275.8
237,55,28565.9,2229.1
237,56,11549.9,1172.7
237,57,11482.2,1136.6
237,58,17634.8,1334.3
237,59,11299.3,1115.4
237,60,12090.4,1064.7
237,61,16896.2,1467.4
237,62,17072.4,1552.0
237,63,14839.1,1420.2
237,64,24093.9,1678.3
237,65,13157.6,1156.8
237,66,13054.9,1154.3
237,67,23999.1,1842.9
237,68,4961.1,521.8
237,69,10756.0,1038.5
237,70,11183.9,990.1
237,71,20172.5,1814.1
237,72,18471.0,1696.7
237,73,18569.2,1438.3
237,74,5172.2,581.0
237,75,3193.5,384.6
238,51,23165.8,1436.0
238,52,17846.3,1627.2
238,53,24032.8,1542.6
238,54,18475.3,1596.2
238,55,28630.2,2416.7
238,56,16629.1,1406.6
238,57,16037.7,1302.0
238,58,19590.5,1161.8
238,59,12599.3,853.0
238,60,12001.2,996.7
238,61,20420.3,1863.9
238,62,20596.5,1948.5
238,63,18363.2,1816.7
238,64,31150.6,1853.2
238,65,16962.1,1477.2
238,66,16859.4,1474.7
238,67,24063.4,2030.5
238,68,5665.6,641.1
238,69,10100.4,812.5
238,70,14079.6,1132.7
238,71,24323.3,2147.4
238,72,21995.1,2093.2
238,73,20142.5,1624.2
238,74,5083.1,513.0
238,75,3104.4,316.6
239,51,24136.1,1531.3
239,52,15485.1,1565.5
239,53,25003.1,1637.9
239,54,16778.4,1545.7
239,55,26269.0,2355.0
239,56,14207.8,1441.6
239,57,17008.0,1397.3
239,58,20560.8,1257.1
239,59,13569.6,948.3
239,60,12971.5,1092.0
239,61,19554.1,1736.3
239,62,19730.3,1820.9
239,63,17497.0,1689.1
239,64,26751.8,1947.2
239,65,11876.2,1381.4
239,66,11850.7,1391.7
239,67,21702.1,1968.8
239,68,4841.5,528.9
239,69,11070.7,907.8
239,70,15049.9,1228.0
239,71,22830.4,2083.0
239,72,21128.9,1965.6
239,73,21227.1,1707.2
239,74,6053.4,608.3
239,75,4074.7,411.9
240,51,7432.4,735.7
240,52,34840.4,2261.7
240,53,18116.0,1333.7
240,54,34578.4,2217.5
240,55,48343.7,3210.0
240,56,23991.6,1651.9
240,57,21321.5,1516.6
240,58,9507.8,897.1
240,59,7945.2,671.7
240,60,9319.4,763.2
240,61,34735.0,2361.3
240,62,34911.2,2445.9
240,63,32145.5,2245.8
240,64,25233.8,1644.3
240,65,32349.3,2104.9
240,66,33267.8,2157.3
240,67,43776.9,2823.8
240,68,21952.7,1572.9
240,69,8989.5,784.4
240,70,21935.7,1436.9
240,71,38492.3,2682.5
240,72,36608.3,2491.7
240,73,24541.2,1572.1
240,74,13707.2,1007.3
240,75,17537.3,1219.8
241,51,7679.3,799.9
241,52,31799.7,2227.1
241,53,17421.1,1337.8
241,54,31537.7,2182.9
241,55,45303.0,3175.4
241,56,23296.7,1656.0
241,57,20626.7,1520.7
241,58,12978.8,957.0
241,59,5664.3,539.7
241,60,7140.6,681.8
241,61,31694.3,2326.7
241,62,31870.5,2411.3
241,63,27042.4,2227.7
241,64,24539.0,1648.4
241,65,29308.6,2070.3
241,66,30227.2,2122.7
241,67,40736.2,2789.2
241,68,19867.2,1507.6
241,69,6708.6,654.3
241,70,18895.0,1402.3
241,71,34970.7,2673.4
241,72,35913.5,2495.8
241,73,23846.4,1576.2
241,74,10666.5,972.7
241,75,14204.4,1172.7
242,51,5570.7,596.0
242,52,32501.1,2158.1
242,53,10882.6,912.7
242,54,32239.1,2113.9
242,55,45728.5,2809.3
242,56,16758.2,1230.9
242,57,14088.2,1095.6
242,58,3913.2,476.8
242,59,4949.8,510.9
242,60,4148.7,489.4
242,61,29316.9,2198.2
242,62,30248.1,2250.0
242,63,24912.2,1824.8
242,64,18294.0,1303.9
242,65,30010.0,2001.3
242,66,30928.6,2053.7
242,67,41437.6,2720.2
242,68,21849.2,1589.2
242,69,8375.5,706.5
242,70,14259.0,1056.0
242,71,31258.9,2261.5
242,72,29374.9,2070.7
242,73,14251.3,1159.5
242,74,10721.4,974.0
242,75,13530.8,1186.2
243,51,16011.8,1075.1
243,52,24194.5,1952.4
243,53,16878.8,1181.7
243,54,24773.2,1912.9
243,55,35156.8,2807.6
243,56,18337.8,1447.4
243,57,17746.4,1342.8
243,58,12436.5,800.9
243,59,5445.3,492.1
243,60,7800.8,641.8
243,61,28587.6,2097.9
243,62,28763.8,2182.5
243,63,23935.6,1998.9
243,64,23996.6,1492.3
243,65,23260.0,1793.9
243,66,23157.3,1791.4
243,67,30590.0,2421.4
243,68,14537.9,1073.1
243,69,4034.7,466.4
243,70,15788.3,1173.5
243,71,31864.0,2444.6
243,72,27371.0,2283.3
243,73,23304.0,1420.1
243,74,7126.9,594.4
243,75,10265.5,769.4
244,51,17095.6,1087.3
244,52,27540.0,1899.0
244,53,17962.7,1193.9
244,54,27277.9,1854.8
244,55,33491.9,2728.7
244,56,17184.8,1348.1
244,57,16593.4,1243.5
244,58,13520.4,813.1
244,59,6529.2,504.3
244,60,8884.7,654.0
244,61,27434.6,1998.6
244,62,27610.8,2083.2
244,63,22782.6,1899.6
244,64,25080.5,1504.5
244,65,25048.9,1742.2
244,66,22932.2,1766.6
244,67,28925.1,2342.5
244,68,12873.0,994.2
244,69,4757.2,476.3
244,70,14635.3,1074.2
244,71,30710.9,2345.3
244,72,26218.0,2184.0
244,73,24387.9,1432.3
244,74,6901.8,569.6
244,75,10040.4,744.6
245,51,52466.2,3441.8
245,52,19685.6,1413.2
245,53,42634.9,2859.2
245,54,19365.1,1371.9
245,55,16764.0,1283.5
245,56,36927.9,2529.2
245,57,37841.5,2574.9
245,58,49134.3,3249.9
245,59,46830.3,3143.8
245,60,45203.3,3032.9
245,61,22364.5,1996.7
245,62,19855.7,1727.9
245,63,26677.0,2234.1
245,64,46989.7,3026.7
245,65,21483.2,1566.0
245,66,22000.1,1555.7
245,67,11937.0,999.1
245,68,26994.9,2089.8
245,69,42384.0,3130.8
245,70,37135.1,2445.9
245,71,20071.2,1713.9
245,72,20782.4,1718.7
245,73,41465.0,2786.7
245,74,38044.3,2773.1
245,75,36065.6,2576.7
246,51,28068.8,1824.2
246,52,10836.7,1048.5
246,53,21187.6,1555.1
246,54,9366.8,1035.4
246,55,21620.6,1838.0
246,56,15480.6,1225.1
246,57,17515.4,1314.2
246,58,24493.6,1550.0
246,59,17502.4,1241.2
246,60,19857.9,1390.9
246,61,12697.9,1476.8
246,62,13025.2,1524.7
246,63,16287.6,1464.5
246,64,25542.4,1722.6
246,65,7853.6,916.4
246,66,7750.9,913.9
246,67,17053.8,1451.8
246,68,879.5,119.6
246,69,15003.5,1200.7
246,70,15952.2,1205.2
246,71,17313.7,1568.7
246,72,18029.4,1577.1
246,73,20017.7,1482.6
246,74,11015.8,996.5
246,75,9037.1,800.1
247,51,15283.5,1011.7
247,52,26016.7,1806.8
247,53,16150.6,1118.3
247,54,25754.7,1762.6
247,55,39520.0,2755.1
247,56,15661.5,1255.9
247,57,15070.1,1151.3
247,58,11708.3,737.5
247,59,3848.7,396.8
247,60,4571.3,528.1
247,61,25911.3,1906.4
247,62,26087.5,1991.0
247,63,21259.4,1807.4
247,64,23268.4,1428.9
247,65,23525.6,1650.0
247,66,24444.2,1702.4
247,67,34953.2,2368.9
247,68,13951.4,1162.8
247,69,1176.6,164.9
247,70,13112.0,982.0
247,71,29187.7,2253.1
247,72,24694.7,2091.8
247,73,22575.8,1356.7
247,74,4883.5,552.4
247,75,8075.9,741.7
248,51,9690.6,682.5
248,52,27297.1,1830.0
248,53,10557.6,789.1
248,54,27035.1,1785.8
248,55,45403.5,2685.7
248,56,16433.2,1107.3
248,57,13763.2,972.0
248,58,6115.3,408.3
248,59,3696.6,272.3
248,60,1599.6,177.5
248,61,27191.7,1929.6
248,62,27367.9,2014.2
248,63,24587.2,1701.2
248,64,17675.5,1099.7
248,65,24806.1,1673.2
248,66,25724.6,1725.6
248,67,36233.6,2392.1
248,68,20094.6,1332.9
248,69,6620.9,450.2
248,70,13934.0,932.4
248,71,30933.9,2137.9
248,72,29050.0,1947.1
248,73,16982.9,1027.5
248,74,8282.1,621.0
248,75,11091.5,833.2
249,51,30295.8,2112.9
249,52,7289.5,889.9
249,53,21982.0,1716.5
249,54,7206.3,871.5
249,55,19999.1,1684.5
249,56,16275.0,1386.5
249,57,18309.8,1475.6
249,58,26720.5,1838.7
249,59,19729.4,1529.9
249,60,18558.5,1618.1
249,61,10597.4,1219.5
249,62,10924.8,1267.4
249,63,13964.5,1493.2
249,64,26336.8,1884.0
249,65,5552.7,660.5
249,66,5527.2,670.8
249,67,15432.2,1298.3
249,68,2426.7,348.2
249,69,17230.5,1489.4
249,70,16746.7,1366.6
249,71,15692.2,1415.2
249,72,16407.9,1423.6
249,73,20812.1,1644.0
249,74,12390.8,1223.5
249,75,10412.0,1027.1
250,51,6016.6,563.2
250,52,28852.1,2004.6
250,53,8566.2,761.4
250,54,28590.1,1960.4
250,55,43412.1,2658.0
250,56,14441.8,1079.6
250,57,11771.8,944.3
250,58,3375.2,383.5
250,59,5458.7,394.5
250,60,4016.4,414.4
250,61,27000.5,2046.9
250,62,27931.7,2098.7
250,63,22595.8,1673.5
250,64,15977.6,1152.6
250,65,26361.0,1847.8
250,66,27279.5,1900.2
250,67,37788.6,2566.7
250,68,21856.6,1455.1
250,69,8382.9,572.4
250,70,11942.6,904.7
250,71,28942.5,2110.2
250,72,27058.5,1919.4
250,73,11934.9,1008.2
250,74,9837.0,795.6
250,75,12646.5,1007.8
226,76,13505.0,1313.9
226,77,11098.4,1066.2
226,78,15555.3,1343.2
226,79,7752.9,801.6
226,80,4142.5,394.2
226,81,23437.0,1703.8
226,82,4729.5,548.0
226,83,3404.8,415.2
226,84,41344.9,2828.1
226,85,13155.7,1174.6
226,86,28472.3,1944.2
226,87,10008.1,1003.4
226,88,12463.1,1042.5
226,89,13490.4,1212.1
226,90,7782.1,801.5
226,91,15762.6,1365.4
226,92,12882.7,926.0
226,93,10691.0,822.0
226,94,17961.7,1480.6
226,95,8866.8,784.4
226,96,8256.8,1044.5
226,97,8090.4,658.2
226,98,15318.5,1032.4
226,99,42295.5,2826.1
226,100,6729.2,667.8
227,76,12302.3,1091.4
227,77,11835.0,1096.2
227,78,34251.0,2485.4
227,79,13332.8,1237.8
227,80,14637.5,1219.6
227,81,40219.7,2797.1
227,82,20868.8,1643.1
227,83,19627.8,1490.8
227,84,25491.2,1974.6
227,85,5747.6,632.4
227,86,29809.0,2315.0
227,87,9902.3,949.0
227,88,9859.3,934.0
227,89,5393.3,582.1
227,90,14005.1,1376.2
227,91,10380.4,905.9
227,92,27907.2,2016.1
227,93,25715.4,1912.1
227,94,31366.3,2567.4
227,95,19796.1,1785.3
227,96,15447.6,1556.5
227,97,7387.7,838.0
227,98,25790.0,2058.2
227,99,26441.8,1972.6
227,100,15452.6,1577.9
228,76,13354.8,1129.5
228,77,12887.5,1134.3
228,78,32848.9,2317.3
228,79,11930.8,1069.7
228,80,13235.4,1051.5
228,81,38817.6,2629.0
228,82,19466.8,1475.0
228,83,18225.8,1322.7
228,84,26414.3,1955.3
228,85,6800.2,670.5
228,86,30861.5,2353.1
228,87,8500.2,780.9
228,88,8457.2,765.9
228,89,6445.8,620.2
228,90,12603.1,1208.1
228,91,11331.1,966.0
228,92,26505.1,1848.0
228,93,24313.4,1744.0
228,94,29964.2,2399.3
228,95,22489.2,1706.4
228,96,16500.1,1594.6
228,97,5985.6,669.9
228,98,28940.9,1954.4
228,99,27364.9,1953.3
228,100,14050.6,1409.8
229,76,18382.4,1735.9
229,77,15975.8,1488.2
229,78,13418.8,1187.8
229,79,4306.6,591.3
229,80,9744.9,877.2
229,81,22808.8,1575.7
229,82,9468.0,878.3
229,83,8016.2,756.4
229,84,48537.2,3153.1
229,85,18758.1,1657.6
229,86,33259.9,2334.3
229,87,9007.1,871.9
229,88,9399.5,830.8
229,89,19092.8,1695.1
229,90,4600.1,550.6
229,91,21364.9,1848.4
229,92,14773.6,1260.0
229,93,15478.6,1212.1
229,94,15586.8,1202.4
229,95,13654.5,1174.5
229,96,13715.8,1448.5
229,97,13692.8,1141.2
229,98,20106.2,1422.5
229,99,44941.1,3037.5
229,100,3173.8,352.9
230,76,19420.1,1778.0
230,77,17013.5,1530.3
230,78,18180.8,1268.8
230,79,4779.5,612.1
230,80,10782.6,919.3
230,81,24175.6,1755.3
230,82,11934.1,1048.6
230,83,10693.2,896.3
230,84,46163.7,2930.3
230,85,17836.5,1679.0
230,86,34297.7,2376.4
230,87,10187.2,916.7
230,88,10579.6,875.6
230,89,17482.1,1628.7
230,90,2226.6,305.0
230,91,22402.7,1890.5
230,92,18708.0,1358.2
230,93,16516.3,1254.2
230,94,17421.3,1222.6
230,95,14692.2,1216.6
230,96,14753.5,1490.6
230,97,14730.5,1183.3
230,98,21143.9,1464.6
230,99,42567.6,2814.7
230,100,800.3,107.3
231,76,18760.2,1546.4
231,77,13422.9,1386.5
231,78,22305.7,1771.6
231,79,2850.5,417.1
231,80,6981.2,832.3
231,81,28300.5,2258.1
231,82,13114.5,1248.0
231,83,11873.6,1095.7
231,84,34782.5,2487.3
231,85,12111.9,1080.3
231,86,35742.5,2639.2
231,87,1828.0,298.0
231,88,2296.5,365.9
231,89,11757.5,1030.0
231,90,3475.4,500.3
231,91,16736.5,1382.9
231,92,20152.9,1621.0
231,93,17961.2,1517.0
231,94,21546.3,1725.4
231,95,16137.0,1479.4
231,96,13609.5,1608.5
231,97,5263.9,630.9
231,98,22588.7,1727.4
231,99,34084.0,2472.1
231,100,4923.7,708.7
232,76,13552.3,1442.4
232,77,11145.7,1194.7
232,78,18942.5,1618.1
232,79,2650.0,395.8
232,80,5582.3,634.4
232,81,28332.4,2006.0
232,82,11715.6,1050.1
232,83,10474.6,897.8
232,84,37762.8,2714.5
232,85,10788.4,1231.5
232,86,34343.6,2441.3
232,87,3531.8,390.8
232,88,3924.2,349.7
232,89,14842.8,1217.6
232,90,4558.4,655.5
232,91,14145.9,1470.5
232,92,18754.0,1423.1
232,93,16562.2,1319.1
232,94,21110.4,1632.7
232,95,14738.1,1281.5
232,96,12210.6,1410.6
232,97,5709.3,704.9
232,98,21189.8,1529.5
232,99,38713.4,2712.5
232,100,7550.9,725.7
233,76,17727.0,1598.8
233,77,15320.4,1351.1
233,78,14592.2,1290.4
233,79,3086.4,424.0
233,80,9089.5,740.1
233,81,23982.1,1678.3
233,82,10241.1,869.4
233,83,9000.1,717.1
233,84,42018.0,3028.3
233,85,18102.7,1520.5
233,86,32604.6,2197.2
233,87,7786.9,704.6
233,88,8179.4,663.5
233,89,19098.0,1531.4
233,90,3381.6,457.2
233,91,20709.6,1711.3
233,92,17015.0,1179.0
233,93,14823.3,1075.0
233,94,16760.1,1305.0
233,95,12999.1,1037.4
233,96,13060.4,1311.4
233,97,13037.4,1004.1
233,98,19450.8,1285.4
233,99,44038.3,2964.6
233,100,2271.0,264.5
234,76,16136.7,1766.8
234,77,13730.0,1519.1
234,78,20458.8,1545.1
234,79,2046.8,271.5
234,80,10598.8,944.4
234,81,26450.1,1947.7
234,82,11750.3,1073.7
234,83,10509.3,921.4
234,84,36575.6,2723.4
234,85,12549.1,1429.7
234,86,34113.8,2401.5
234,87,4751.6,691.6
234,88,7444.9,688.4
234,89,15142.2,1416.7
234,90,661.9,87.5
234,91,16771.9,1706.5
234,92,18524.2,1383.3
234,93,16332.5,1279.3
234,94,19699.3,1498.9
234,95,14508.3,1241.7
234,96,14569.6,1515.7
234,97,7469.9,903.1
234,98,20960.0,1489.7
234,99,35877.0,2708.2
234,100,2110.2,303.4
235,76,35683.3,2273.5
235,77,25393.6,2135.9
235,78,3377.6,386.4
235,79,18483.3,1490.5
235,80,21757.6,1576.7
235,81,9470.5,863.4
235,82,16917.9,1353.0
235,83,16348.3,1266.9
235,84,58872.7,3511.4
235,85,30770.8,2357.1
235,86,39210.3,2600.4
235,87,22305.8,1737.2
235,88,22698.3,1696.1
235,89,31105.4,2394.6
235,90,18029.6,1440.2
235,91,30586.1,2504.0
235,92,17522.6,1259.8
235,93,19797.6,1382.5
235,94,2000.1,261.3
235,95,23198.7,1598.2
235,96,23133.6,2096.2
235,97,25705.5,1840.7
235,98,22677.5,1334.6
235,99,55276.5,3395.8
235,100,16602.7,1276.7
236,76,20079.2,1970.5
236,77,17672.6,1722.8
236,78,12523.7,1032.8
236,79,8455.6,843.5
236,80,11441.7,1111.8
236,81,20105.7,1397.1
236,82,11164.8,1112.9
236,83,9713.0,991.0
236,84,50290.2,3404.9
236,85,20454.9,1892.2
